date,BTCUSDT,ETHUSDT,SOLUSDT
2025/7/25 19:00,0.04238424,0.380441773,-0.577173987
2025/7/25 19:05,0.051446671,0.419499746,-0.529053583
2025/7/25 19:10,-0.035034591,0.366689005,-0.598276404
2025/7/25 19:15,-0.050777042,0.372313456,-0.576909502
2025/7/25 19:20,-0.034936615,0.356356603,-0.608706783
2025/7/25 19:25,0.061950801,0.371624932,-0.566424267
2025/7/25 19:30,0.022958093,0.449929275,-0.527112632
2025/7/25 19:35,0.036284615,0.35455936,-0.609156026
2025/7/25 19:40,0.082907922,0.325126801,-0.591965277
2025/7/25 19:45,-0.019477255,0.436983751,-0.543538994
2025/7/25 19:50,0.053095698,0.345073875,-0.601830426
2025/7/25 19:55,0.028710593,0.413773308,-0.557516099
2025/7/25 20:00,-0.061463882,0.43967497,-0.498861148
2025/7/25 20:05,-0.019537527,0.364945249,-0.615517224
2025/7/25 20:10,0.051980611,0.387120759,-0.56089863
2025/7/25 20:15,-0.018203759,0.379011534,-0.602784708
2025/7/25 20:20,-0.018394908,0.44515816,-0.536446932
2025/7/25 20:25,0.011453182,0.417020804,-0.571526015
2025/7/25 20:30,0.025855471,0.41589488,-0.558249648
2025/7/25 20:35,0.009410456,0.346755361,-0.643834183
2025/7/25 20:40,0.082369114,0.362357283,-0.555273603
2025/7/25 20:45,0.081451126,0.354410611,-0.564138263
2025/7/25 20:50,0.089469787,0.384050336,-0.526479877
2025/7/25 20:55,0.014495032,0.390472312,-0.595032656
2025/7/25 21:00,0.02480937,0.398194998,-0.576995632
2025/7/25 21:05,0.018155508,0.418620909,-0.563223583
2025/7/25 21:10,-0.049407846,0.352450761,-0.598141393
2025/7/25 21:15,-0.0064453,0.339838306,-0.653716393
2025/7/25 21:20,-0.004419696,0.405812869,-0.589767435
2025/7/25 21:25,0.125680199,0.402088762,-0.47223104
2025/7/25 21:30,0.000949312,0.322466975,-0.676583713
2025/7/25 21:35,-0.069609717,0.335836203,-0.594554079
2025/7/25 21:40,-0.036509374,0.411883017,-0.551607609
2025/7/25 21:45,-0.043685755,0.382813056,-0.573501188
2025/7/25 21:50,0.012221869,0.402175187,-0.585602944
2025/7/25 21:55,-0.057418281,0.373623399,-0.56895832
2025/7/25 22:00,-0.034630643,0.399212343,-0.566157014
2025/7/25 22:05,0.123486547,0.383269408,-0.493244045
2025/7/25 22:10,0.113153153,0.432040347,-0.4548065
2025/7/25 22:15,-0.068343592,0.429784162,-0.501872246
2025/7/25 22:20,0.029362868,0.373964121,-0.596673011
2025/7/25 22:25,-0.048061788,0.381103991,-0.570834221
2025/7/25 22:30,-0.089608269,0.360789807,-0.549601924
2025/7/25 22:35,-0.040007547,0.391323974,-0.568668478
2025/7/25 22:40,0.044299714,0.291048411,-0.664651875
2025/7/25 22:45,-0.039930495,0.309926731,-0.650142774
2025/7/25 22:50,-0.029518283,0.375000782,-0.595480935
2025/7/25 22:55,-0.013321596,0.444260131,-0.542418273
2025/7/25 23:00,-0.009817922,0.400852747,-0.58932933
2025/7/25 23:05,-0.017758652,0.452884011,-0.529357337
2025/7/25 23:10,-0.010697513,0.405216949,-0.584085538
2025/7/25 23:15,0.043497458,0.361185643,-0.595316899
2025/7/25 23:20,-0.068170813,0.377708654,-0.554120533
2025/7/25 23:25,0.072311427,0.403211597,-0.524476975
2025/7/25 23:30,-0.041449612,0.364461502,-0.594088886
2025/7/25 23:35,0.001495846,0.467624192,-0.530879962
2025/7/25 23:40,0.023793171,0.374006008,-0.602200821
2025/7/25 23:45,-0.017263201,0.366397978,-0.616338821
2025/7/25 23:50,0.074735525,0.388224116,-0.537040359
2025/7/25 23:55,0.054420983,0.366376379,-0.579202638
2025/7/26 0:00,-0.01167663,0.381664894,-0.606658476
2025/7/26 0:05,0.03203293,0.442951043,-0.525016027
2025/7/26 0:10,-0.048422095,0.432799421,-0.518778484
2025/7/26 0:15,0.019642011,0.467193251,-0.513164738
2025/7/26 0:20,-0.030581923,0.422755233,-0.546662844
2025/7/26 0:25,-0.017427692,0.33478247,-0.647789838
2025/7/26 0:30,0.020670809,0.540441252,-0.43888794
2025/7/26 0:35,0.089776507,0.447175999,-0.463047495
2025/7/26 0:40,-0.036752342,0.463063379,-0.500184279
2025/7/26 0:45,0.003995604,0.411848854,-0.584155542
2025/7/26 0:50,-0.046529387,0.336832463,-0.61663815
2025/7/26 0:55,-0.006972708,0.338226728,-0.654800564
2025/7/26 1:00,-0.034561424,0.350828909,-0.614609667
2025/7/26 1:05,0.058051525,0.389528245,-0.55242023
2025/7/26 1:10,-0.018132532,0.336475532,-0.645391936
2025/7/26 1:15,-0.003935894,0.402655129,-0.593408977
2025/7/26 1:20,0.010289898,0.294601987,-0.695108115
2025/7/26 1:25,-0.099868297,0.322661282,-0.577470422
2025/7/26 1:30,-0.03943352,0.398175108,-0.562391373
2025/7/26 1:35,0.036699858,0.373605635,-0.589694506
2025/7/26 1:40,-0.053254619,0.342057645,-0.604687736
2025/7/26 1:45,-0.066212329,0.389681042,-0.544106629
2025/7/26 1:50,0.010453989,0.399522376,-0.590023636
2025/7/26 1:55,0.062733609,0.341971873,-0.595294518
2025/7/26 2:00,0.019275634,0.377255626,-0.60346874
2025/7/26 2:05,-0.082206306,0.247227455,-0.670566239
2025/7/26 2:10,-0.024520111,0.405623974,-0.569855915
2025/7/26 2:15,-0.04476793,0.389807194,-0.565424876
2025/7/26 2:20,0.045420615,0.376209064,-0.578370321
2025/7/26 2:25,0.028576348,0.428458896,-0.542964756
2025/7/26 2:30,0.012314467,0.410803151,-0.576882382
2025/7/26 2:35,0.060920654,0.399746029,-0.539333317
2025/7/26 2:40,0.012172341,0.422148212,-0.565679447
2025/7/26 2:45,0.050965573,0.335324427,-0.61371
2025/7/26 2:50,0.016056398,0.41905645,-0.564887152
2025/7/26 2:55,0.040084395,0.434640401,-0.525275204
2025/7/26 3:00,0.030270959,0.359140991,-0.61058805
2025/7/26 3:05,-0.01530972,0.37547001,-0.60922027
2025/7/26 3:10,0.107891084,0.394237098,-0.497871817
2025/7/26 3:15,0.023156002,0.42010803,-0.556735968
2025/7/26 3:20,-0.025077664,0.34014996,-0.634772376
2025/7/26 3:25,-0.000420759,0.364369694,-0.635209547
2025/7/26 3:30,0.001115903,0.383482062,-0.615402034
2025/7/26 3:35,-0.002021699,0.37207171,-0.625906592
2025/7/26 3:40,0.010241896,0.387914523,-0.601843581
2025/7/26 3:45,0.052785901,0.414362748,-0.532851351
2025/7/26 3:50,0.009482345,0.355059708,-0.635457947
2025/7/26 3:55,0.098344023,0.388727546,-0.512928431
2025/7/26 4:00,0.014275729,0.38066211,-0.605062161
2025/7/26 4:05,0.069291975,0.321252738,-0.609455288
2025/7/26 4:10,-0.004982912,0.386621004,-0.608396084
2025/7/26 4:15,0.035356757,0.351947763,-0.61269548
2025/7/26 4:20,-0.043454634,0.337665273,-0.618880093
2025/7/26 4:25,-0.107498037,0.324136548,-0.568365415
2025/7/26 4:30,0.064357319,0.351694399,-0.583948282
2025/7/26 4:35,0.033355134,0.346677657,-0.61996721
2025/7/26 4:40,0.003649123,0.383580624,-0.612770253
2025/7/26 4:45,0.018613208,0.329444609,-0.651942184
2025/7/26 4:50,0.040906323,0.367630086,-0.591463591
2025/7/26 4:55,-0.00450059,0.374999451,-0.620499959
2025/7/26 5:00,0.079652154,0.365994002,-0.554353844
2025/7/26 5:05,-0.056440571,0.274656216,-0.668903213
2025/7/26 5:10,0.009267155,0.408193,-0.582539845
2025/7/26 5:15,0.047982614,0.312143625,-0.639873761
2025/7/26 5:20,-0.085084713,0.384307311,-0.530607975
2025/7/26 5:25,-0.072763292,0.276145569,-0.651091139
2025/7/26 5:30,0.0671849,0.297833349,-0.634981751
2025/7/26 5:35,0.123509262,0.381224611,-0.495266126
2025/7/26 5:40,0.092329716,0.419179203,-0.488491081
2025/7/26 5:45,-0.012715325,0.448803752,-0.538480923
2025/7/26 5:50,-0.066899703,0.372236522,-0.560863775
2025/7/26 5:55,0.086153102,0.400106947,-0.513739951
2025/7/26 6:00,0.021752799,0.367356736,-0.610890465
2025/7/26 6:05,-0.043563731,0.384964784,-0.571471485
2025/7/26 6:10,-0.094455378,0.343261689,-0.562282933
2025/7/26 6:15,-0.044835891,0.358562769,-0.59660134
2025/7/26 6:20,0.064007435,0.335360036,-0.600632528
2025/7/26 6:25,0.060446806,0.317035701,-0.622517493
2025/7/26 6:30,-0.060635639,0.300878008,-0.638486353
2025/7/26 6:35,0.036818876,0.335551239,-0.627629885
2025/7/26 6:40,-0.117026564,0.315583654,-0.567389781
2025/7/26 6:45,0.055385451,0.345652787,-0.598961762
2025/7/26 6:50,-0.044265325,0.35182611,-0.603908564
2025/7/26 6:55,-0.050731992,0.36300383,-0.586264178
2025/7/26 7:00,0.020769199,0.308007687,-0.671223113
2025/7/26 7:05,-0.117885979,0.335382274,-0.546731747
2025/7/26 7:10,0.061090127,0.255839173,-0.6830707
2025/7/26 7:15,-0.031435713,0.314139788,-0.6544245
2025/7/26 7:20,0.016432041,0.400827008,-0.582740951
2025/7/26 7:25,0.031446092,0.421122096,-0.547431811
2025/7/26 7:30,0.060969487,0.350472194,-0.588558319
2025/7/26 7:35,0.007119915,0.384860588,-0.608019497
2025/7/26 7:40,0.025650534,0.336053657,-0.638295809
2025/7/26 7:45,0.017741448,0.370947876,-0.611310677
2025/7/26 7:50,-0.024621491,0.318314253,-0.657064256
2025/7/26 7:55,0.06758968,0.313229682,-0.619180639
2025/7/26 8:00,0.033163667,0.252915408,-0.713920925
2025/7/26 8:05,0.051020576,0.330169489,-0.618809935
2025/7/26 8:10,-0.010207755,0.377009928,-0.612782316
2025/7/26 8:15,-0.0009704,0.424019391,-0.575010209
2025/7/26 8:20,0.104761811,0.334202297,-0.561035892
2025/7/26 8:25,-0.004760505,0.376045992,-0.619193503
2025/7/26 8:30,0.109110109,0.356834778,-0.534055113
2025/7/26 8:35,0.010712124,0.400490718,-0.588797158
2025/7/26 8:40,0.140053023,0.396291896,-0.463655081
2025/7/26 8:45,0.078520723,0.359755927,-0.56172335
2025/7/26 8:50,0.096510608,0.403292743,-0.500196648
2025/7/26 8:55,0.015417699,0.38994644,-0.594635861
2025/7/26 9:00,0.059197677,0.448108303,-0.49269402
2025/7/26 9:05,-0.047281535,0.467862077,-0.484856388
2025/7/26 9:10,-0.060130959,0.376358432,-0.563510609
2025/7/26 9:15,0.005207379,0.441083051,-0.55370957
2025/7/26 9:20,0.037350851,0.401768024,-0.560881126
2025/7/26 9:25,-0.002991492,0.44425486,-0.552753648
2025/7/26 9:30,-0.103836773,0.436895361,-0.459267866
2025/7/26 9:35,0.003387022,0.392431645,-0.604181333
2025/7/26 9:40,0.063594701,0.377805044,-0.558600254
2025/7/26 9:45,-0.037881179,0.400228059,-0.561890763
2025/7/26 9:50,0.027806373,0.318360862,-0.653832766
2025/7/26 9:55,0.081052813,0.371696314,-0.547250873
2025/7/26 10:00,-0.050704705,0.44186137,-0.507433925
2025/7/26 10:05,0.068186732,0.404887859,-0.52692541
2025/7/26 10:10,0.031636198,0.448367833,-0.519995969
2025/7/26 10:15,0.07199204,0.456800096,-0.471207865
2025/7/26 10:20,0.059639078,0.417899573,-0.522461349
2025/7/26 10:25,0.03014036,0.505428721,-0.464430919
2025/7/26 10:30,0.021306426,0.47928577,-0.499407804
2025/7/26 10:35,0.054111162,0.408910413,-0.536978425
2025/7/26 10:40,0.096401248,0.351773158,-0.551825594
2025/7/26 10:45,0.073641258,0.400313948,-0.526044794
2025/7/26 10:50,0.141729254,0.327880833,-0.530389913
2025/7/26 10:55,-0.05882329,0.334381896,-0.606794814
2025/7/26 11:00,0.081137182,0.374175676,-0.544687142
2025/7/26 11:05,0.031481265,0.375555846,-0.59296289
2025/7/26 11:10,0.040546195,0.346860887,-0.612592918
2025/7/26 11:15,0.048627096,0.371729753,-0.579643151
2025/7/26 11:20,0.037235676,0.398863221,-0.563901103
2025/7/26 11:25,0.024286407,0.329851668,-0.645861924
2025/7/26 11:30,-0.031366756,0.359521185,-0.609112059
2025/7/26 11:35,0.071450784,0.331380432,-0.597168784
2025/7/26 11:40,-0.05310822,0.321808848,-0.625082933
2025/7/26 11:45,-0.055334932,0.366207918,-0.57845715
2025/7/26 11:50,0.124310555,0.239487581,-0.636201864
2025/7/26 11:55,0.023419187,0.360381549,-0.616199264
2025/7/26 12:00,0.016247628,0.35711959,-0.626632782
2025/7/26 12:05,0.081753967,0.344068031,-0.574178002
2025/7/26 12:10,0.006781888,0.392088329,-0.601129783
2025/7/26 12:15,0.022444912,0.360731366,-0.616823721
2025/7/26 12:20,0.052874944,0.426754944,-0.520370111
2025/7/26 12:25,0.002435508,0.410711424,-0.586853068
2025/7/26 12:30,0.033232819,0.384509112,-0.582258069
2025/7/26 12:35,-0.127779955,0.34658091,-0.525639135
2025/7/26 12:40,0.070678541,0.376874575,-0.552446884
2025/7/26 12:45,-0.001900641,0.370649406,-0.627449953
2025/7/26 12:50,0.006601233,0.394973832,-0.598424935
2025/7/26 12:55,0.049385252,0.304380851,-0.646233897
2025/7/26 13:00,0.023587028,0.383546226,-0.592866746
2025/7/26 13:05,0.091611994,0.295238477,-0.613149529
2025/7/26 13:10,0.058924229,0.392705259,-0.548370512
2025/7/26 13:15,-0.008494204,0.386426129,-0.605079667
2025/7/26 13:20,0.044861801,0.380420644,-0.574717554
2025/7/26 13:25,0.066895721,0.353856089,-0.57924819
2025/7/26 13:30,0.032768429,0.378701577,-0.588529994
2025/7/26 13:35,0.046006399,0.393057379,-0.560936223
2025/7/26 13:40,0.092487064,0.349609093,-0.557903843
2025/7/26 13:45,0.049219998,0.324738577,-0.626041425
2025/7/26 13:50,0.113356546,0.325130062,-0.561513392
2025/7/26 13:55,-0.006600271,0.398067329,-0.5953324
2025/7/26 14:00,0.041495307,0.347279195,-0.611225498
2025/7/26 14:05,0.079446166,0.357092054,-0.56346178
2025/7/26 14:10,0.056193271,0.381842579,-0.561964149
2025/7/26 14:15,-0.022891927,0.343704245,-0.633403828
2025/7/26 14:20,-0.02225144,0.372182636,-0.605565925
2025/7/26 14:25,0.073656087,0.323149691,-0.603194222
2025/7/26 14:30,0.011974562,0.358397366,-0.629628071
2025/7/26 14:35,0.091844619,0.359969899,-0.548185482
2025/7/26 14:40,-0.019846105,0.428245367,-0.551908528
2025/7/26 14:45,-0.023630552,0.361743346,-0.614626101
2025/7/26 14:50,0.072789147,0.341392712,-0.58581814
2025/7/26 14:55,-0.068016486,0.363367767,-0.568615747
2025/7/26 15:00,0.012820287,0.339448767,-0.647730946
2025/7/26 15:05,0.059457626,0.326892403,-0.61364997
2025/7/26 15:10,-0.028434296,0.41201284,-0.559552865
2025/7/26 15:15,-0.057287678,0.400486485,-0.542225837
2025/7/26 15:20,0.097223763,0.279467642,-0.623308595
2025/7/26 15:25,-0.058008817,0.38378851,-0.558202673
2025/7/26 15:30,0.057570557,0.29362614,-0.648803304
2025/7/26 15:35,-0.119466231,0.264121024,-0.616412746
2025/7/26 15:40,-0.028153741,0.390528295,-0.581317964
2025/7/26 15:45,0.025289018,0.33616388,-0.638547102
2025/7/26 15:50,-0.01545381,0.421126554,-0.563419635
2025/7/26 15:55,0.100397693,0.385095654,-0.514506653
2025/7/26 16:00,0.083988965,0.374458429,-0.541552606
2025/7/26 16:05,0.056457619,0.401770732,-0.541771648
2025/7/26 16:10,0.056739753,0.281551405,-0.661708842
2025/7/26 16:15,-0.037963571,0.385748091,-0.576288338
2025/7/26 16:20,0.033716532,0.334782564,-0.631500904
2025/7/26 16:25,0.074508642,0.306424786,-0.619066572
2025/7/26 16:30,-0.051659497,0.322865149,-0.625475354
2025/7/26 16:35,0.056712187,0.382315063,-0.560972749
2025/7/26 16:40,0.030798637,0.313648225,-0.655553138
2025/7/26 16:45,0.069694113,0.352763771,-0.577542117
2025/7/26 16:50,-0.031803413,0.318678773,-0.649517814
2025/7/26 16:55,0.032565056,0.328574464,-0.63886048
2025/7/26 17:00,0.043006404,0.291772711,-0.665220886
2025/7/26 17:05,-0.010312225,0.37938074,-0.610307036
2025/7/26 17:10,-0.021116851,0.399461884,-0.579421265
2025/7/26 17:15,-0.042226196,0.391549587,-0.566224217
2025/7/26 17:20,0.012745505,0.386001489,-0.601253005
2025/7/26 17:25,-0.013021045,0.354435365,-0.632543591
2025/7/26 17:30,0.080511284,0.29860109,-0.620887626
2025/7/26 17:35,-0.068475083,0.320227374,-0.611297543
2025/7/26 17:40,-0.020114681,0.267330028,-0.712555291
2025/7/26 17:45,-0.004741677,0.291335264,-0.703923058
2025/7/26 17:50,0.090479446,0.300435556,-0.609084998
2025/7/26 17:55,0.001869637,0.377663844,-0.620466519
2025/7/26 18:00,-0.064788888,0.280226121,-0.654984991
2025/7/26 18:05,-0.011996394,0.310999481,-0.677004125
2025/7/26 18:10,-0.074315161,0.218981941,-0.706702898
2025/7/26 18:15,0.003282566,0.349957233,-0.646760201
2025/7/26 18:20,0.040684637,0.39352185,-0.565793513
2025/7/26 18:25,-0.023400744,0.358664547,-0.617934709
2025/7/26 18:30,-0.046143129,0.430949693,-0.522907178
2025/7/26 18:35,-0.000906398,0.418752931,-0.580340671
2025/7/26 18:40,0.083020543,0.325530277,-0.59144918
2025/7/26 18:45,0.043110182,0.291837003,-0.665052815
2025/7/26 18:50,-0.04093377,0.346035781,-0.613030449
2025/7/26 18:55,0.027241347,0.30431349,-0.668445163
2025/7/26 19:00,0.040072249,0.301394416,-0.658533335
2025/7/26 19:05,0.104320409,0.296320283,-0.599359308
2025/7/26 19:10,-0.113507592,0.342666551,-0.543825858
2025/7/26 19:15,0.032125566,0.35397304,-0.613901394
2025/7/26 19:20,0.06163869,0.349419659,-0.588941651
2025/7/26 19:25,0.043066227,0.320356247,-0.636577526
2025/7/26 19:30,0.047884373,0.361030838,-0.591084789
2025/7/26 19:35,-0.020908068,0.379717146,-0.599374786
2025/7/26 19:40,0.044317338,0.397978401,-0.557704261
2025/7/26 19:45,0.090576228,0.30953536,-0.599888412
2025/7/26 19:50,0.119636718,0.310658339,-0.569704943
2025/7/26 19:55,0.152379833,0.356941893,-0.490678274
2025/7/26 20:00,0.086734382,0.38001301,-0.533252609
2025/7/26 20:05,-0.066197346,0.477615121,-0.456187533
2025/7/26 20:10,0.006457424,0.337020816,-0.656521759
2025/7/26 20:15,0.034785969,0.298388863,-0.666825168
2025/7/26 20:20,-0.042476291,0.322745774,-0.634777935
2025/7/26 20:25,0.034341104,0.310325289,-0.655333606
2025/7/26 20:30,-0.050043702,0.262589523,-0.687366775
2025/7/26 20:35,-0.064407957,0.261308741,-0.674283301
2025/7/26 20:40,-0.009293768,0.343557147,-0.647149086
2025/7/26 20:45,0.018960617,0.357598346,-0.623441036
2025/7/26 20:50,-0.066748229,0.292264905,-0.640986866
2025/7/26 20:55,0.020174669,0.375373515,-0.604451816
2025/7/26 21:00,0.016111779,0.31404941,-0.669838811
2025/7/26 21:05,0.001637027,0.289029129,-0.709333844
2025/7/26 21:10,0.037558196,0.389870861,-0.572570943
2025/7/26 21:15,-0.096330875,0.356728203,-0.546940923
2025/7/26 21:20,-0.000724685,0.318452438,-0.680822878
2025/7/26 21:25,-0.02592704,0.301317443,-0.672755517
2025/7/26 21:30,0.01123681,0.321840194,-0.666922996
2025/7/26 21:35,0.008431038,0.358159894,-0.633409068
2025/7/26 21:40,0.028125871,0.369031998,-0.602842131
2025/7/26 21:45,0.023261185,0.334121993,-0.642616822
2025/7/26 21:50,-0.046537661,0.336326555,-0.617135785
2025/7/26 21:55,-0.021778298,0.304057348,-0.674164355
2025/7/26 22:00,0.145230631,0.316359175,-0.538410194
2025/7/26 22:05,-0.034173176,0.359994969,-0.605831856
2025/7/26 22:10,0.059001415,0.421295805,-0.51970278
2025/7/26 22:15,0.045687929,0.3205736,-0.633738471
2025/7/26 22:20,-0.053788053,0.394520476,-0.551691471
2025/7/26 22:25,0.063014462,0.411829294,-0.525156243
2025/7/26 22:30,0.046099862,0.382384461,-0.571515677
2025/7/26 22:35,-0.104136967,0.383992945,-0.511870088
2025/7/26 22:40,-0.028823567,0.354207,-0.616969432
2025/7/26 22:45,-0.005073293,0.371225158,-0.623701549
2025/7/26 22:50,0.007760264,0.362982919,-0.629256817
2025/7/26 22:55,0.002753468,0.406112952,-0.59113358
2025/7/26 23:00,-0.057871135,0.290411781,-0.651717084
2025/7/26 23:05,0.013366961,0.38573438,-0.600898659
2025/7/26 23:10,0.012501504,0.355940495,-0.631558001
2025/7/26 23:15,-0.001529959,0.308087173,-0.690382869
2025/7/26 23:20,-0.025008867,0.368943828,-0.606047305
2025/7/26 23:25,0.061925928,0.311456329,-0.626617743
2025/7/26 23:30,-0.020487707,0.341782734,-0.637729558
2025/7/26 23:35,-0.017655194,0.336068466,-0.64627634
2025/7/26 23:40,0.105157364,0.28889612,-0.605946516
2025/7/26 23:45,0.041007352,0.326803598,-0.63218905
2025/7/26 23:50,0.069527165,0.224839633,-0.705633201
2025/7/26 23:55,-0.001786255,0.294383174,-0.703830572
2025/7/27 0:00,0.093798371,0.246695473,-0.659506156
2025/7/27 0:05,-0.078021909,0.277575383,-0.644402708
2025/7/27 0:10,-0.037019225,0.311378707,-0.651602068
2025/7/27 0:15,-0.01716748,0.374677547,-0.608154973
2025/7/27 0:20,-0.043904955,0.36546614,-0.590628905
2025/7/27 0:25,-0.035388655,0.290358651,-0.674252694
2025/7/27 0:30,-0.017608309,0.334567775,-0.647823917
2025/7/27 0:35,-0.069191428,0.30755728,-0.623251292
2025/7/27 0:40,0.00539019,0.346248692,-0.648361118
2025/7/27 0:45,0.021328474,0.331673629,-0.646997897
2025/7/27 0:50,-0.038219399,0.411756282,-0.550024319
2025/7/27 0:55,-0.010416779,0.351374251,-0.63820897
2025/7/27 1:00,0.045502851,0.3989133,-0.555583849
2025/7/27 1:05,0.132898978,0.28797682,-0.579124202
2025/7/27 1:10,0.096528641,0.369754329,-0.53371703
2025/7/27 1:15,0.073538871,0.372731732,-0.553729398
2025/7/27 1:20,0.10228995,0.359474757,-0.538235292
2025/7/27 1:25,0.082304635,0.313967534,-0.603727831
2025/7/27 1:30,0.082982487,0.268408095,-0.648609418
2025/7/27 1:35,0.054721486,0.350509419,-0.594769096
2025/7/27 1:40,0.136588432,0.329484651,-0.533926917
2025/7/27 1:45,0.020360817,0.341611525,-0.638027657
2025/7/27 1:50,0.071508727,0.437795373,-0.4906959
2025/7/27 1:55,0.022268241,0.381320525,-0.596411234
2025/7/27 2:00,0.070948538,0.320591236,-0.608460225
2025/7/27 2:05,-0.048520176,0.349227304,-0.60225252
2025/7/27 2:10,0.024326867,0.45836462,-0.517308513
2025/7/27 2:15,-0.029299487,0.422873071,-0.547827442
2025/7/27 2:20,0.016196634,0.425077876,-0.558725491
2025/7/27 2:25,-0.006606725,0.392678352,-0.600714923
2025/7/27 2:30,0.06809338,0.453167457,-0.478739163
2025/7/27 2:35,0.058233133,0.40017854,-0.541588327
2025/7/27 2:40,-0.012947642,0.327833224,-0.659219134
2025/7/27 2:45,-0.040672555,0.418712279,-0.540615165
2025/7/27 2:50,0.043062653,0.368157555,-0.588779792
2025/7/27 2:55,0.07374748,0.424077575,-0.502174945
2025/7/27 3:00,0.110299484,0.367541842,-0.522158675
2025/7/27 3:05,-0.029504183,0.339322931,-0.631172886
2025/7/27 3:10,-0.052841913,0.337169635,-0.609988451
2025/7/27 3:15,0.028792439,0.410008768,-0.561198793
2025/7/27 3:20,0.009665454,0.403939623,-0.586394923
2025/7/27 3:25,0.012281712,0.305662303,-0.682055985
2025/7/27 3:30,-0.062747658,0.27771875,-0.659533591
2025/7/27 3:35,0.002428126,0.411932604,-0.58563927
2025/7/27 3:40,0.109382108,0.337592232,-0.553025659
2025/7/27 3:45,-0.035338733,0.392967206,-0.571694061
2025/7/27 3:50,-0.024675528,0.36944694,-0.605877532
2025/7/27 3:55,-0.0024709,0.309673183,-0.687855917
2025/7/27 4:00,-0.016736657,0.406872875,-0.576390468
2025/7/27 4:05,-0.009815801,0.41790672,-0.572277479
2025/7/27 4:10,0.054842067,0.374367584,-0.570790349
2025/7/27 4:15,0.003311937,0.374053719,-0.622634344
2025/7/27 4:20,0.032607092,0.377112087,-0.590280822
2025/7/27 4:25,0.05233121,0.392014573,-0.555654217
2025/7/27 4:30,-0.065790261,0.338961083,-0.595248656
2025/7/27 4:35,0.00318764,0.34849063,-0.64832173
2025/7/27 4:40,0.090380013,0.409762067,-0.49985792
2025/7/27 4:45,0.108848285,0.336803955,-0.55434776
2025/7/27 4:50,-0.004961884,0.392557545,-0.602480571
2025/7/27 4:55,-0.024835217,0.382276599,-0.592888185
2025/7/27 5:00,0.002822028,0.381066086,-0.616111886
2025/7/27 5:05,0.055326818,0.347066576,-0.597606607
2025/7/27 5:10,0.097049832,0.37393618,-0.529013988
2025/7/27 5:15,0.028444586,0.393438884,-0.57811653
2025/7/27 5:20,0.019547974,0.404130761,-0.576321265
2025/7/27 5:25,0.049641268,0.362371318,-0.587987414
2025/7/27 5:30,0.10654758,0.328478876,-0.564973544
2025/7/27 5:35,0.06844608,0.3275715,-0.603982419
2025/7/27 5:40,0.086680532,0.405088516,-0.508230952
2025/7/27 5:45,0.029249286,0.360900399,-0.609850316
2025/7/27 5:50,-0.031340585,0.370043901,-0.598615514
2025/7/27 5:55,-0.063894685,0.365964683,-0.570140632
2025/7/27 6:00,-0.013943247,0.397192176,-0.588864578
2025/7/27 6:05,0.06521925,0.387812605,-0.546968145
2025/7/27 6:10,0.085483444,0.368714104,-0.545802452
2025/7/27 6:15,-0.0889381,0.301713816,-0.609348084
2025/7/27 6:20,0.015045177,0.387075088,-0.597879735
2025/7/27 6:25,0.035513685,0.323471641,-0.641014674
2025/7/27 6:30,-0.083318988,0.192223197,-0.724457815
2025/7/27 6:35,0.00032221,0.337323964,-0.662353826
2025/7/27 6:40,0.051645884,0.370777082,-0.577577035
2025/7/27 6:45,-0.044635176,0.404314664,-0.55105016
2025/7/27 6:50,-0.043501661,0.350480668,-0.606017671
2025/7/27 6:55,-0.065493008,0.388158811,-0.54634818
2025/7/27 7:00,-0.007322164,0.350572241,-0.642105595
2025/7/27 7:05,0.00227278,0.357498704,-0.640228516
2025/7/27 7:10,-0.02561964,0.354825579,-0.619554781
2025/7/27 7:15,0.045422159,0.330965296,-0.623612544
2025/7/27 7:20,0.054247025,0.303608782,-0.642144193
2025/7/27 7:25,0.009558766,0.383572391,-0.606868843
2025/7/27 7:30,-0.077876364,0.357135023,-0.564988612
2025/7/27 7:35,-0.055758158,0.383658506,-0.560583336
2025/7/27 7:40,0.002498475,0.367864595,-0.62963693
2025/7/27 7:45,-0.142188043,0.234675444,-0.623136514
2025/7/27 7:50,-0.024556643,0.304980261,-0.670463096
2025/7/27 7:55,0.017013635,0.280944313,-0.702042052
2025/7/27 8:00,0.014153731,0.349144506,-0.636701763
2025/7/27 8:05,-0.001530285,0.329817266,-0.668652449
2025/7/27 8:10,-0.031213849,0.345208127,-0.623578025
2025/7/27 8:15,0.107736492,0.313308391,-0.578955117
2025/7/27 8:20,-0.014499418,0.271412074,-0.714088508
2025/7/27 8:25,-0.058576804,0.326529144,-0.614894052
2025/7/27 8:30,-0.033171752,0.310956231,-0.655872016
2025/7/27 8:35,0.029801608,0.289668901,-0.68052949
2025/7/27 8:40,-0.094393229,0.348505348,-0.557101423
2025/7/27 8:45,0.055231149,0.318021517,-0.626747334
2025/7/27 8:50,-0.004865238,0.377081302,-0.61805346
2025/7/27 8:55,-0.097199454,0.36219793,-0.540602616
2025/7/27 9:00,-0.031582161,0.31965589,-0.648761948
2025/7/27 9:05,0.011326165,0.410923185,-0.57775065
2025/7/27 9:10,-0.005692781,0.313081464,-0.681225756
